Var1_ 1	Var1_ 2	Var1_ 3	Var1_ 4	Var1_ 5	Var1_ 6	Var1_ 7	Var1_ 8	Var1_ 9	Var1_10
10	1.018	3	0.71	2	-0.08	1	1	1	2.427
10	1.011	3	0.71	2.02	-0.08	1	1	1	2.446
10	1.008	3	0.71	2.04	-0.08	1	1	1	2.301
10	1.006	3	0.71	2.06	-0.08	1	1	1	2.401
10	1.006	3	0.71	2.08	-0.08	1	1	1	2.395
10	1.007	3	0.71	2.1	-0.08	1	1	1	2.382
10	1.036	3	0.71	2.12	-0.08	1	1	1	2.465
10	1.02	3	0.71	2.14	-0.08	1	1	1	2.299
10	1.006	3	0.71	2.16	-0.08	1	1	1	2.469
10	1.006	3	0.71	2.18	-0.08	1	1	1	2.404
10	1.006	3	0.71	2.2	-0.08	1	1	1	2.195
10	1.019	3	0.71	2.22	-0.08	1	1	1	2.395
10	1.011	3	0.71	2.24	-0.08	1	1	1	2.479
10	1.004	3	0.71	2.26	-0.08	1	1	1	2.447
10	1.004	3	0.71	2.28	-0.08	1	1	1	2.373
10	1.004	3	0.71	2.3	-0.08	1	1	1	2.411
10	1.004	3	0.71	2.32	-0.08	1	1	1	2.388
10	1.006	3	0.71	2.34	-0.08	1	1	1	2.417
10	1.009	3	0.71	2.36	-0.08	1	1	1	2.444
10	1.019	3	0.71	2.38	-0.08	1	1	1	2.464
10	1.045	3	0.71	2.4	-0.08	1	1	1	2.414
10	1.883	3	0.71	2.42	-0.08	1	1	1	2.465
10	1.096	3	0.71	2.44	-0.08	1	1	1	2.482
10	1.745	3	0.71	2.46	-0.08	1	1	1	2.28
10	1.05	3	0.71	2.48	-0.08	1	1	1	2.403
10	1.017	3	0.71	2.5	-0.08	1	1	1	2.489
10	1.009	3	0.71	2.52	-0.08	1	1	1	2.207
10	1.006	3	0.71	2.54	-0.08	1	1	1	2.201
10	1.005	3	0.71	2.56	-0.08	1	1	1	2.396
10	1.004	3	0.71	2.58	-0.08	1	1	1	2.498
10	1.005	3	0.71	2.6	-0.08	1	1	1	2.472
10	1.009	3	0.71	2.62	-0.08	1	1	1	2.505
10	1.066	3	0.71	2.64	-0.08	1	1	1	2.379
10	1.037	3	0.71	2.66	-0.08	1	1	1	2.264
10	1.007	3	0.71	2.68	-0.08	1	1	1	2.434
10	1.005	3	0.71	2.7	-0.08	1	1	1	2.316
10	1.003	3	0.71	2.72	-0.08	1	1	1	2.411
10	1.002	3	0.71	2.74	-0.08	1	1	1	2.27
10	1.002	3	0.71	2.76	-0.08	1	1	1	2.4
10	1.002	3	0.71	2.78	-0.08	1	1	1	2.551
10	1.002	3	0.71	2.8	-0.08	1	1	1	2.512
10	1.002	3	0.71	2.82	-0.08	1	1	1	2.424
10	1.049	3	0.71	2.84	-0.08	1	1	1	2.449
10	1.003	3	0.71	2.86	-0.08	1	1	1	2.47
10	1.005	3	0.71	2.88	-0.08	1	1	1	2.415
10	1.049	3	0.71	2.9	-0.08	1	1	1	2.463
10	1.034	3	0.71	2.92	-0.08	1	1	1	2.416
10	1.761	3	0.71	2.94	-0.08	1	1	1	2.435
10	1.026	3	0.71	2.96	-0.08	1	1	1	2.444
10	1.032	3	0.71	2.98	-0.08	1	1	1	2.344
